title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
Autorita' Ambito Territoriale Ottimale  2 Catanzaro,ATO 2 CZ,it/acc_079,,,,,http://ATO 2 CZ,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acc_079,Corso Mazzini 90 - 88100 Catanzaro (CZ) Italy,,ampa.1692378@pa.postacertificata.gov.it,,2013-05-04,2013-05-04
Automobile Club Chieti,,it/acc_ch,,,,,http://www.chieti.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acc_ch,Piazza Garibaldi  3 - 66100 Chieti (CH) Italy,,automobileclubchieti@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Catania,,it/acc_ct,,,,,http://www.catania.aci.it/,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acc_ct,Via Sabotino 3 - 95129 Catania (CT) Italy,,automobileclubcatania@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Campobasso,,it/acc_un63,,,,,http://www.campobasso.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acc_un63,Via Cavour 14 - 86100 Campobasso (CB) Italy,,automobileclubcampobasso@pec.aci.it,,2013-05-04,2013-05-04
Azienda Casa Emilia Romagna della Provincia di Bologna,ACER BOLOGNA,it/acepb,,,,,http://www.acerbologna.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acepb,Piazza Della Resistenza N. 4 - 40122 Bologna (BO) Italy,,info.acerbologna@registerpec.it,,2013-05-04,2013-05-04
Azienda Casa Emilia Romagna della Provincia di Ravenna,ACER RAVENNA,it/acepr_,,,,,http://www.acerravenna.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acepr_,Viale Farini 26 - 48121 Ravenna (RA) Italy,,acerravenna@legalmail.it,,2013-05-04,2013-05-04
Azienda Casa Emilia Romagna della Provincia di Reggio Emilia,ACER DI REGGIO EMILIA,it/acer_,,,,,http://www.acer.re.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acer_,Via Costituzione 6 - 42124 Reggio Emilia (RE) Italy,,protocollo@pec.acer.re.it,,2013-05-04,2013-05-04
Automobile Club Enna,,it/ace_en,,,,,http://www.enna.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ace_en,Via Roma 200 - 94100 Enna (EN) Italy,,automobileclubenna@pec.aci.it,,2013-05-04,2013-05-04
Azienda Consorziale Forestale Trento - Sopramonte,,it/acfts,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acfts,Via Lunelli N. 48 - 38121 Trento (TN) Italy,,info@pec.aziendaforestale.tn.it,,2013-05-04,2013-05-04
Automobile Club d'Italia,,it/aci,,,,,http://www.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=aci,Via Marsala  8 - 00185 Roma (RM) Italy,,urp@aci.it,,2013-05-04,2013-05-04
Automobile Club Cuneo,,it/ACICU,,,,,http://www.cuneo.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ACICU,Piazza Europa  5 - 12100 Cuneo (CN) Italy,,automobileclubcuneo@pec.aci.it,,2013-05-04,2013-05-04
Asp Circondario Imolese,,it/aci_037,,,,,http://www.aspcircondarioimolese.bo.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=aci_037,Via Matteotti  77 - 40024 Castel San Pietro Terme (BO) Italy,,affarigenerali.aspcircimolese@postecert.it,,2013-05-04,2013-05-04
Automobile Club Bari,,it/aci_ba,,,,,http://www.acibari.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=aci_ba,Via Ottavio Serena  26 - 70126 Bari (BA) Italy,,automobileclubbari@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Bergamo,,it/aci_bg,,,,,http://www.acibergamo.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=aci_bg,Via Angelo May  16 - 24121 Bergamo (BG) Italy,,automobileclubbergamo@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Biella,ACI,it/aci_bl,,,,,http://www.biella.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=aci_bl,Viale Matteotti  11 - 13900 Biella (BI) Italy,,automobileclubbiella@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Grosseto,,it/aci_gr,,,,,http://www.grosseto.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=aci_gr,Via Mazzini  105 - 58100 Grosseto (GR) Italy,,acgrosseto@pec.it,,2013-05-04,2013-05-04
Automobile Club Isernia,AC ISERNIA,it/aci_is,,,,,http://www.isernia.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=aci_is,Viale Dei Pentri 40 - 86170 Isernia (IS) Italy,,automobileclubisernia@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Lecco,,it/aci_lc,,,,,http://www.lecco.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=aci_lc,Via Amendola  4 - 23900 Lecco (LC) Italy,,automobileclublecco@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Padova,,it/aci_pd,,,,,http://www.acipadova.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=aci_pd,Via Scrovegni  19 - 35131 Padova (PD) Italy,,acipadova@aci.padova.it,,2013-05-04,2013-05-04
Automobile Club Pordenone,ACPN,it/aci_pn,,,,,http://www.pordenone.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=aci_pn,Viale Dante  40 - 33170 Pordenone (PN) Italy,,automobileclubpordenone@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club L'Aquila,,it/acla_,,,,,http://www.laquila.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acla_,Via Donadei  3 - 67100 L'Aquila (AQ) Italy,,automobileclubaquila@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club La Spezia,,it/acls,,,,,http://www.laspezia.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acls,Via Costantini 18 - 19124 La Spezia (SP) Italy,,automobileclublaspezia@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Massa Carrara,ACMS,it/acmc,,,,,http://www.massacarrara.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acmc,Via Aurelia Ovest  193 - 54100 Massa (MS) Italy,,automobileclubmassacarrara@pec.aci.it,,2013-05-04,2013-05-04
Asp Collegio Morigi - De Cesaris,,it/acmdc_,,,,,http://www.collegiomorigi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acmdc_,Via G. Taverna 37 - 29121 Piacenza (PC) Italy,,info@pec.collegiomorigi.it,,2013-05-04,2013-05-04
Automobile Club Milano,,it/acm_,,,,,http://www.milano.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acm_,Corso Venezia 43 - 20121 Milano (MI) Italy,,automobileclubmilano@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Messina,,it/acm_me,,,,,http://www.messina.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acm_me,Via Luciano Manara Is. 125 - 98123 Messina (ME) Italy,,automobileclubmessina@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Mantova,,it/acm_mn,,,,,http://www.mantova.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acm_mn,Piazza 80 Fanteria 13 - 46100 Mantova (MN) Italy,,automobileclubmantova@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Napoli,,it/acn_063,,,,,http://www.napoli.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acn_063,Piazzale V. Tecchio N. 49/D - 80125 Napoli (NA) Italy,,info@napoli.aci.it,,2013-05-04,2013-05-04
Automobile Club Novara,,it/acn_no,,,,,http://www.novara.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acn_no,Via Rosmini  36 - 28100 Novara (NO) Italy,,automobileclubnovara@pec.aci.it,,2013-05-04,2013-05-04
Azienda Complesso Ospedaliero San Filippo Neri,,it/acosf_,,,,,http://www.sanfilipponeri.roma.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acosf_,P.za Santa Maria Della Pieta'  5 - Pad. 90 - 00135 Roma (RM) Italy,,affarigenerali@pec.sanfilipponeri.roma.it,,2013-05-04,2013-05-04
Automobile Club Piacenza,,it/acp_,,,,,http://www.acipiacenza.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acp_,Via Chiapponi 37 - 29121 Piacenza (PC) Italy,,automobileclubpiacenza@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Palermo,,it/acp_082,,,,,http://www.palermo.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acp_082,Viale Delle Alpi 6 - 90144 Palermo (PA) Italy,,automobileclubpalermo@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Pescara,,it/acp_pe,,,,,http://www.pescara.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acp_pe,Via Del Circuito  57 - 65121 Pescara (PE) Italy,,automobileclubpescara@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Perugia,,it/acp_pg,,,,,http://www.perugia.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acp_pg,Via Corcianese   218/H - 06132 Perugia (PG) Italy,,automobileclubperugia@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Pavia,,it/acp_ud,,,,,http://www.acipavia.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acp_ud,Piazza Giucciardi 5 - 27100 Pavia (PV) Italy,,segreteria@acipavia.it,,2013-05-04,2013-05-04
Asp 'Casa di Riposo Giuseppe Sirch',,it/acrgs_ud,,,,,http://aspsirch.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acrgs_ud,Via Del Klancic  2 - 33049 San Pietro Al Natisone (UD) Italy,,aspsirch@legalmail.it,,2013-05-04,2013-05-04
Automobile Club Ragusa,AC RAGUSA,it/acr_,,,,,http://www.ragusa.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acr_,Via Ugo La Malfa  49 - 97100 Ragusa (RG) Italy,,automobileclubragusa@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Roma,,it/acr_rm,,,,,http://www.roma.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acr_rm,Via Cristoforo Colombo  261 - 00147 Roma (RM) Italy,,automobileclubroma@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Rovigo,,it/acr_ro,,,,,http://www.rovigo.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acr_ro,Piazza XX Settembre  9 - 45100 Rovigo (RO) Italy,,automobileclubrovigo@pec.it,,2013-05-04,2013-05-04
Automobile Club Salerno,,it/acs_sa,,,,,http://www.salerno.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acs_sa,Via G. Vicinanza  11 - 84123 Salerno (SA) Italy,,automobileclubsalerno@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Siena,,it/acs_si,,,,,http://www.siena.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acs_si,Viale Vittorio Veneto 47 - 53100 Siena (SI) Italy,,automobileclubsiena@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Sondrio,,it/acs_so,,,,,http://www.sondrio.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acs_so,Viale Milano 12 - 23100 Sondrio (SO) Italy,,automobileclubsondrio@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Siracusa,,it/acs_sr,,,,,http://www.siracusa.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acs_sr,Via Foro Siracusano  27 - 96100 Siracusa (SR) Italy,,automobileclubsiracusa@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Savona,,it/acs_sv,,,,,http://www.savona.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acs_sv,Via Guidobono 23 - 17100 Savona (SV) Italy,,autoclubsv@postecert.it,,2013-05-04,2013-05-04
Automobile Club Trento,,it/act_022,,,,,http://www.trento.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=act_022,Via Brennero  98 - 38122 Trento (TN) Italy,,automobileclubtrento@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Teramo,,it/act_te,,,,,http://www.teramo.aci.it/,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=act_te,Corso Cerulli 81 - 64100 Teramo (TE) Italy,,automobileclubteramo@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Terni,,it/act_tr,,,,,http://www.terni.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=act_tr,Viale Cesare Battisti 121 - 05100 Terni (TR) Italy,,automobileclubterni@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Venezia,,it/acv,,,,,http://www.venezia.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acv,Santa Croce  510 - 30125 Venezia (VE) Italy,,segreteria@acivenezia.it,,2013-05-04,2013-05-04
Automobile Club Vibo Valentia,ACI VIBO ,it/acvv_,,,,,http://www.vibovalentia.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acvv_,Via Dante Alighieri - 89900 Vibo Valentia (VV) Italy,,automobileclubvibovalentia@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Vicenza,,it/acv_vi,,,,,http://www.vicenza.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acv_vi,Via E. Fermi  233 - 36100 Vicenza (VI) Italy,,automobileclubvicenza@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Verona,,it/acv_vr,,,,,http://www.verona.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acv_vr,Via Della Valverde  34 - 37122 Verona (VR) Italy,,automobileclubverona@pec.it,,2013-05-04,2013-05-04
Automobile Club Viterbo,ACVT,it/acv_vt,,,,,http://www.viterbo.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=acv_vt,Via Adolfo Marini  16 - 01100 Viterbo (VT) Italy,,automobileclubviterbo@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Alessandria,ACAL,it/ac_al,,,,,http://www.alessandria.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_al,Corso Felice Cavallotti  19 - 15121 Alessandria (AL) Italy,,automobileclubalessandria@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Ascoli Piceno - Fermo,,it/ac_apfer,,,,,http://www.aciascolipicenofermo.gov.it/,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_apfer,Viale Indipendenza  38/A - 63100 Ascoli Piceno (AP) Italy,,automobileclubascolipicenofermo@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Arezzo,,it/ac_ar,,,,,http://www.aciarezzo.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_ar,Viale Signorelli  24A - 52100 Arezzo (AR) Italy,,aciarezzo@pec.aciarezzo.it,,2013-05-04,2013-05-04
Accademia di Belle Arti di Brera,,it/ac_babr,,,,,http://www.accademiadibrera.milano.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_babr,Via Brera  28 - 20121 Milano (MI) Italy,,amministrazione@accademiadibrera.milano.it,,2013-05-04,2013-05-04
Automobile Club Bologna,AC BOLOGNA,it/ac_bo,,,,,http://www.bologna.aci.it/,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_bo,Via Emilia Ponente  24 - 40133 Bologna (BO) Italy,,postacertificata@pec.acibologna.com,,2013-05-04,2013-05-04
Automobile Club Como,,it/ac_co,,,,,http://www.como.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_co,Viale M. Masia  79 - 22100 Como (CO) Italy,,automobileclubcomo@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Cosenza,,it/ac_cs,,,,,http://www.cosenza.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_cs,Via Aldo Moro  27 - 87100 Cosenza (CS) Italy,,automobileclubcosenza@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Forli'-Cesena,,it/ac_fc,,,,,http://www.forlicesena.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_fc,Via Monteverdi  1 - 47122 Forli' (FC) Italy,,automobileclubforlicesena@pec.it,,2013-05-04,2013-05-04
Automobile Club Ferrara,,it/ac_fe,,,,,http://www.aciferrara.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_fe,Via Padova  17 - 44122 Ferrara (FE) Italy,,aciferrara@mailsicura.info,,2013-05-04,2013-05-04
Automobile Club Firenze,,it/ac_fi,,,,,http://www.acfirenze.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_fi,Viale Amendola  36 - 50121 Firenze (FI) Italy,,automobileclubfirenze@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Frosinone,ACF,it/ac_fr,,,,,http://www.frosinone.aci.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_fr,Via Armando Fabi  339 - 03100 Frosinone (FR) Italy,,automobileclubfrosinone@pec.aci.it,,2013-05-04,2013-05-04
Automobile Club Genova,,it/ac_ge,,,,,http://www.acigenova.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_ge,Viale Brigate Partigiane  1/A - 16129 Genova (GE) Italy,,AUTOMOBILECLUBGENOVA@PEC.ACI.IT,,2013-05-04,2013-05-04
Automobile Club Imperia,,it/ac_im,,,,,http://www.imperia.aci.gov.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=ac_im,Via Tommaso Schiva  11/19 - 18100 Imperia (IM) Italy,,automobileclubimperia@pec.aci.it,,2013-05-04,2013-05-04
